DAY 18,footage,"n. (특정한 사건을 담은) 장면[화면], (영화·TV의) 특정 장면"
DAY 18,mortal,"a. ① 죽을 수밖에 없는 운명의, 죽음을 면할 수 없는 ② 치명적인 ③ 인간의, 이 세상의 ④ 목숨을 건, 필사적인"
DAY 18,gasp,"v. ① 헐떡거리다, 숨이 차다; (놀람 등으로) 숨이 막히다 ② 열망하다, 갈망하다[after, for]"
DAY 18,fabulous,"a. ① 믿을 수 없을 정도의, 엄청난; 굉장히 좋은, 멋진 ② 전설적인, 전설[신화]에 나오는"
DAY 18,windfall,"n. ① 우발적인 소득, 뜻밖의 횡재 ② 바람에 떨어진 과일, 낙과(落果)"
DAY 18,implant,"vt. ① (남의 마음에 생각 등을) 심다, 뿌리내리게 하다 ② (인공적인 물질을 사람·동물의 몸에) 심다, 이식하다"
DAY 18,alluvial,"a. 충적층의, 충적토의"
DAY 18,cliché,"n. 진부한 표현[생각, 행동], 상투적인 문구"
DAY 18,transgress,"v. ① (법률·규칙 등을) 어기다, 위반하다 ② (한도·범위 등을) 넘다, 벗어나다"
DAY 18,session,"n. ① (의회·회의 등의) 개회중; (법정이) 개정중임 ② 회기, 개정 기간"
DAY 18,drab,"a. 충충한 갈색의, 단조로운, 생기 없는, 칙칙한"
DAY 18,pagan,n. 이교도(異敎徒); 우상 숭배자 a. 이교도의; 우상숭배의
DAY 18,outline,"n. ① 윤곽, 외형, 약도 ② 개요, 개설, 요강 vt. ① ~의 윤곽을[약도를] 그리다[표시하다]; ~의 초안을 쓰다 ② 개설하다, ~의 개요를 말하다"
DAY 19,lucid,"a. ① 맑은, 투명한 ② 명쾌한, 명료한"
DAY 19,recollect,"v. 생각해 내다, 회상하다"
DAY 19,equivalent,"a. 동등한, 상당하는[to] n. 동등한 것, 등가물; 상당하는 것[of]"
DAY 19,ruse,"n. 계략, 책략, 음모"
DAY 19,suspect,"v. ① ~을 의심하다, 수상하게 여기다 ② ~에 (범죄의) 혐의를 두다[of, of doing, to be, that절] ③ ~이 아닌가 하고 생각하다, 추측하다[that절, to do, to be] n. (특히 범죄의) 용의자, 혐의자, 요주의 인물, 수상쩍은 사람"
DAY 19,diminutive,"a. 작은, 소형의"
DAY 19,particle,"n. ① 미립자, 분자, 극히 작은 조각 ② 극소량, 극히 작음"
DAY 19,bloodshed,"n. 유혈, 유혈참사, 살해, 학살"
DAY 19,chary,"a. ① 조심스러운, 신중한[of] ② 까다로운[about] ③ 아까워하는, 인색한[of, in]"
DAY 19,struggle,"v. ① 투쟁하다, 싸우다 ② 열심히 노력하다, 애쓰다 n. ① 노력, 분투 ② 싸움, 투쟁"
DAY 19,cascade,n. ① 작은 폭포 ② (한꺼번에 많이) 쏟아지는 것 v. 폭포처럼 떨어지다
DAY 19,innovation,"n. (기술) 혁신, 일신, 쇄신; 새로이 도입[채택]된 것"
DAY 19,strenuous,"a. 정력적인, 열심인; 노력을 요하는"
DAY 19,raucous,"a. ① 목쉰 소리의, 귀에 거슬리는 ② 시끌벅적한"
DAY 19,departure,"n. ① 출발, 떠남; 발차 ② 이탈, 벗어남"
DAY 19,muster,"v. ① (검열·점호에) (병사·선원 등을) 소집하다 ② (용기·힘 따위를) 불러일으키다[up], 모으다 n. 소집, 검열, 점호; 집합"
DAY 19,starvation,"n. ① 기아, 굶주림 ② 궁핍, 결핍"
DAY 19,proxy,"n. ① 대리, 대리행위, 대리권 ② 대리인"
DAY 19,controversial,"a. 논쟁의, 물의를 일으키는"
DAY 19,thesaurus,"n. 유의어 사전; 지식의 보고(寶庫), 사전, 백과사전"
DAY 19,profitable,"a. ① 수익성이 있는, 이익이 많은 ② 유익한, 이로운, 도움이 되는"
DAY 19,vegetate,"vi. ① (식물이) 성장하다, 자라다 ② (사람이) 별로 하는 일 없이 지내다, 무위도식하다"
DAY 19,acute,"a. ① 날카로운, 예리한 ② (사태·문제 등이) 심각한, 격심한 ③ (병이) 급성의"
DAY 19,cower,"vi. (두렵거나 부끄러워) 움츠리다, 위축되다"
DAY 19,holdout,"n. ① 저항; 인내 ② 동의[타협]하지 않는 사람[집단], 거부자; (더 유리한 조건을 위해) 계약을 보류하는 사람[선수]"
DAY 19,fortuitous,"a. 우연한, 예기치 않은, 뜻밖의"
DAY 19,sprout,"v. ① 싹이 나다, 발아하다 ② 갑자기 자라다[성장하다], 생기다 n. 새싹, 새눈"
DAY 19,miscarriage,"n. ① 실패, 실책, 잘못 ② 낙태, 유산(流産), 조산"
DAY 19,nourish,"vt. ① ~에 영양분[자양분]을 주다, 기르다 ② 육성하다, 강화하다, 증진시키다 ③ (희망·원한·노여움 등을) 마음에 품다"
DAY 19,wretched,"a. ① (사람 등이) 비참한, 불행한 ② (사람이) 몸[기분]이 안 좋은"
DAY 19,amount,"vi. ① (총계·금액이) ~이 되다, 총계 (~에) 달하다[to] ② (~에) 해당[상당]하다, 결국 (~이) 되다[to] n. ① (the ∼) 총계, 총액 ② 양, 액(額)"
DAY 19,trepidation,"n. ① 전율, (앞일에 대한) 공포, 두려움; (마음의) 동요, 당황 ② (손발 따위의) 떨림"
DAY 19,mammoth,"a. 거대한, 엄청난"
DAY 19,arithmetic,"n. 산수, 연산; 계산, 셈"
DAY 19,besiege,"vt. ① ~을 포위 공격하다; 에워싸다; ~에 몰려들다[쇄도하다] ② (요구·질문 따위로) 공세를 퍼붓다, 괴롭히다[with]"
DAY 19,jurisprudence,"n. 법학, 법률학; 법(체계), 법제"
DAY 19,excrete,vt. (노폐물을) 배설하다; 분비하다
DAY 19,fashionable,"a. ① 유행의, 유행을 따른 ② 최신식의, 현대적인"
DAY 19,overturn,"v. 뒤집다, 뒤집히다, 전복시키다[하다] n. 전복, 타도, 와해, 멸망"
DAY 19,cuisine,n. 요리법; 요리
DAY 19,divulge,"vt. (비밀을) 누설하다, 폭로하다"
DAY 19,irascible,"a. 화를 잘 내는, 성미가 급한"
DAY 19,pilfer,"v. 훔치다, 좀도둑질하다; 도용하다"
DAY 19,odor,"n. ① 냄새, 향기 ② 좋지 못한 냄새, 악취"
DAY 19,grandiloquent,"a. 과장의, 과대한, 호언장담하는"
DAY 19,equipment,"n. ① 장비, 설비, 비품 ② 준비, 채비; 여장 ③ (일에 필요한) 능력, 자질, 소양, 지식"
DAY 19,spurn,"v. 퇴짜 놓다, 쫓아내다, 일축하다"
DAY 19,arid,"a. ① (땅·기후 등이) 건조한 ② 무미건조한, 새로운[흥미로운] 게 없는"
DAY 19,depose,"v. (특히 통치자를 권좌에서) 물러나게 하다, 퇴위시키다"
DAY 19,consternation,"n. 깜짝 놀람, 경악, 소스라침, 당황"
DAY 20,unwilling,"a. 꺼리는, 싫어하는, 내키지 않는, 마지못해 하는"
DAY 20,abyss,"n. ① 심연(深淵), 깊은 구렁 ② 나락, 지옥"
DAY 20,inculpate,vt. 죄를 씌우다; 비난하다; 연루시키다
DAY 20,prominent,"a. ① 현저한, 두드러진 ② 저명한, 탁월한; 중요한 ③ 툭 튀어나온, 돌출한"
DAY 20,complexion,"n. ① 안색(顔色), 피부색 ② (사태의) 외관, 모양, 양상, 국면"
DAY 20,evaluate,"v. 평가하다, 가치를 검토하다"
DAY 20,hunch,"n. ① 예감, 직감, 육감 ② 군살, 혹"
DAY 20,devastate,"vt. ① (국토를) 황폐시키다; 철저하게 파괴하다 ② (사람을) 압도하다, 망연자실하게 하다"
DAY 20,protagonist,"n. ① (연극 등의) 주역, (소설·이야기 등의) 주인공 ② (주의·운동의) 주창자"
DAY 20,solution,"n. ① (문제 등의) 해결; 해법, 해결책 ② 용액(두 가지 이상의 물질이 균일하게 혼합된 액체)"
DAY 20,carcinogenic,a. 발암성의
DAY 20,mull,"v. 곰곰이 생각하다, 심사숙고하다[over]"
DAY 20,ridicule,"n. 비웃음, 조소, 조롱 vt. 비웃다, 조롱[조소]하다"
DAY 20,aghast,"a. [서술적] 아연실색한, 깜짝 놀란"
DAY 20,conjecture,"n. 추측, 억측 v. 추측[억측]하다"
DAY 20,predatory,"a. ① 포식성의, 육식의 ② 약탈하는"
DAY 20,sequence,"n. ① 연달아 일어남; 연속, 연쇄, 계속 ② 전후 관련; 순서, 차례 ③ 결과, 귀추; 결론"
DAY 20,glaze,"v. ① (눈이) 게슴츠레해지다[따분해 하는 표정이 되다] ② 유리를 끼우다; 유리창을 달다 ③ 광택제를 바르다, 윤을 내다 n. 유약; 광택제"
DAY 20,biennial,"a. 2년에 한 번씩의, 격년의"
DAY 20,sprain,"vt. (발목 등을) 삐다 n. 염좌, 접질림"
DAY 20,folklore,"n. 민간전승(傳承), 민속"
DAY 20,tenable,a. ① (요새·견해가) 쉽게 방어[옹호]될 수 있는 ② (지위·관직 따위) 유지[계속]할 수 있는
DAY 20,craze,"n. 광기, 발광; (일시적인) 열광, 열중, 대유행 v. 미치게 하다, 발광시키다; 열광[열중]하게 하다"
DAY 20,sanitary,"a. ① (공중) 위생의, 보건상의 ② 위생적인, 깨끗한; 균 없는"
DAY 20,renew,"v. ① 재개하다, 다시 시작하다 ② (계약 등을) 갱신하다, ~의 기한을 연장하다 ③ 재차[거듭] 강조하다 ④ (낡거나 훼손된 것을) 새로 교체하다"
DAY 20,parasite,"n. 기생 동식물, 기생충; 식객"
DAY 20,extraterrestrial,"a. 지구 밖의, 우주의 n. 외계인, 우주인"
DAY 20,doldrums,"n. ① 침울, 우울 ② 침체, 부진"
DAY 20,stray,"vi. ① 길을 잃다, 딴 길로 들어서다, 방황하다 ② 나쁜 길에 빠지다, 탈선하다 a. 길 잃은"
DAY 20,layer,"n. (쌓인 것·페인트 등의) 층; 지층; (사회·조직의) 계층 v. 층으로 만들다, 층을 이루다"
DAY 20,bearing,"n. ① 태도, 행동거지 ② 관계, 관련"
DAY 20,arouse,"v. ① (잠에서) 깨우다 ② (아무를) 자극하다; (감정·주의·관심을) 환기시키다, 유발하다"
DAY 20,vitriolic,"a. 신랄한, 통렬한, 독설에 찬"
DAY 20,clap,"n. 박수(소리), 손뼉(소리) v. 박수를 치다"
DAY 20,fulcrum,"n. ① (지렛대의) 받침점, 지렛목 ② (가장 중요한 역할을 하는) 지주, 버팀목"
DAY 20,intrinsic,"a. 고유한, 본질적인, 본래 갖추어진"
DAY 20,robe,"n. ① (종종 pl.) 예복, 관복, 법복 ② (남녀가 같이 쓰는) 길고 품이 넓은 겉옷 ③ (pl.) (일반적) 의복, 옷, 의상"
DAY 20,observe,"v. ① (법률·풍습·규정·시간 등을) 지키다, 준수하다 ② 보다, 알다, 알아채다; 관찰[관측]하다; 주시[주목]하다 ③ (소견을) 진술하다, 말하다"
DAY 20,misanthrope,"n. 사람을 싫어하는 사람, 염세가"
DAY 20,poisonous,"a. ① 유독한 ② 유해한, 파괴적인"
DAY 20,quotient,"n. <수학> 몫; 지수, 비율"
DAY 20,drench,vt. 흠뻑 적시다; (물·피 등에) 담그다 n. ① 흠뻑 젖음 ② 억수같이 퍼부음
DAY 20,frigid,"a. ① 매우 추운, 혹한의 ② (사람이나 태도가) 냉담한, 냉랭한, 쌀쌀한"
DAY 20,lull,"n. 일시적 잠잠함, 소강상태 v. 달래다, 안심시키다 진정시키다"
DAY 20,acrophobia,n. 고소(高所) 공포증
DAY 20,chide,"v. 꾸짖다, 잔소리하다"
DAY 20,tribute,"n. ① 찬사, 감사[칭찬, 존경]의 표시 ② 공물(특히 과거 속국이 종주국에 바치던 것)"
DAY 20,ephemeral,"a. 수명이 짧은, 단명하는; 순식간의, 덧없는"
DAY 20,wrist,"n. ① 손목; <의학> 손목 관절 ② 손끝[손목]의 힘, 손재주"
DAY 20,digest,"v. ① 소화하다 ② ~의 뜻을 잘 음미하다, 이해[납득]하다 ③ 요약하다, 간추리다n. 요약, 적요; (문학 작품 등의) 개요; 요약판"
DAY 21,robust,"a. 튼튼한, 원기 왕성한, 팔팔한"
DAY 21,paralysis,"n. ① 마비, 불수(不隨); 중풍 ② 무기력; (교통·거래 등의) 마비 상태, 정체"
DAY 21,stately,"a. 당당한, 위엄 있는, 장중한"
DAY 21,confiscate,"vt. 몰수[압수]하다, 징발하다"
DAY 21,duress,"n. 구속, 속박, 감금; 협박"
DAY 21,intimidate,"vt. 위협하다, 협박하다"
DAY 21,stratum,"n. ① (암석 등의) 층, 지층, 단층 ② (사회) 계층"
DAY 21,arduous,"a. 몹시 힘든, 고된"
DAY 21,exhort,"v. 열심히 권하다, 훈계하다"
DAY 21,practically,"ad. ① 실제적으로, 실용적으로, 실제로 ② 사실상, 거의 ~나 다름없이"
DAY 21,submerge,v. 물속에 가라앉히다[잠그다]; 물속에 잠기다
DAY 21,cortege,"n. ① [집합적] 시종들, 수행원들 ② 행렬; (특히) 장례 행렬"
DAY 21,synonym,"n. 동의어, 유의어"
DAY 21,prune,"v. ① (가지·뿌리 등을) 잘라내다, 쳐내다 ② (불필요한 부분을) 제거하다; (비용 따위를) 바싹 줄이다 n. 말린 자두"
DAY 21,luxurious,"a. ① 사치스러운, 호사스러운 ② 사치에 빠진; 쾌락을 즐기는"
DAY 21,traverse,"v. 가로지르다, 횡단하다"
DAY 21,imply,"vt. ① 뜻하다, 의미하다 ② 암시하다, 넌지시 비치다"
DAY 21,wordplay,"n. 재담, 재치 있는 말장난"
DAY 21,cutting-edge,a. 최첨단의
DAY 21,brace,"v. ① 떠받치다, 강화하다 ② 대비하다, 마음의 준비를 하게 하다 n. 버팀대, 지주(支柱)"
DAY 21,finite,"a. 한정[제한]되어 있는, 유한한"
DAY 21,carriage,"n. ① (기차의) 객차; 마차; 탈것, 차; 유모차 ② 운반[수송]; 운반비[수송비] ③ 몸가짐, 자세, 행동거지, 태도"
DAY 21,itinerant,"a. 순회하는, 떠돌아다니는"
DAY 21,delve,"v. ① 탐구하다, 철저히 조사하다 ② (무엇을 찾으려고 가방·서랍 등을) 철저히 뒤지다"
DAY 21,chemistry,"n. ① 화학; 화학적 성질, 화학 반응[작용] ② (남과의) 공감대, 마음이 통함, 궁합이 잘 맞음"
DAY 21,vandalize,"vt. (예술·문화·공공기물을) 파괴하다, 파손하다"
DAY 21,prolific,"a. ① (사람·동물이) 다산(多産)의, (식물이) 열매를 많이 맺는 ② (작가 따위가) 다작(多作)의; (상상력이) 풍부한 ③ (땅이) 비옥한; (기후·절기 따위가) 풍작의"
DAY 21,crouch,"v. ① 쭈그리고 앉다, 웅크리다[down] ② (비굴하게) 허리를 낮추다, 굽실거리다 n. 웅크리기, 움츠리기; 웅크린 자세"
DAY 21,gifted,a. ① 타고난[천부의] 재능이 있는 ② 유능한; 머리가 매우 좋은
DAY 21,bystander,"n. 방관자, 구경꾼"
DAY 21,rescue,"vt. 구하다, 구조하다, 구출하다 n. 구조, 구출, 구제"
DAY 21,mendicant,"n. 거지, 동냥아치 a. (수도자 등이) 구걸하는, 빌어먹는, 탁발하는"
DAY 21,domain,"n. ① 영토, 영지; 판도; (개인의) 소유지 ② (지식·활동의) 영역, 분야, 범위"
DAY 21,formulate,"vt. ① 명확히[체계적으로] 나타내다[말하다] ② 공식화[정식화]하다, 공식으로 나타내다"
DAY 21,awe,"n. 경외(敬畏), 두려움 vt. 두려움[경외하는 마음]을 느끼게 하다"
DAY 21,trunk,"n. ① (나무의) 줄기 ② (사람·동물의) 몸통, 동체; (곤충의) 가슴부"
DAY 21,sluggard,"n. 게으름뱅이, 나태한 사람 a. 게으른, 나태한, 귀찮아하는"
DAY 21,orient,"v. ① 방위를 바르게 맞추다, 바른 방향[위치]에 놓다 ② (새로운 환경 등에) 적응시키다 ③ (신입생 등에) 지도강습을 하다 n. 동양"
DAY 21,backlash,"n. 반발, 반동"
DAY 21,attend,"v. ① 출석하다, 참석하다 ② 시중들다, 돌보다, 간호하다[on, upon, to] ③ 주의하다, 경청하다[to]"
DAY 21,oral,"a. ① 구두(口頭)의, 구전(口傳)의, 구술의 ② 입의; (약 등이) 경구용의"
DAY 21,monarch,"n. 군주, 제왕"
DAY 21,homing,a. 집으로 돌아오는; 귀소성(歸巢性)[회귀성]이 있는; (자동) 유도[추적]의
DAY 21,jury,"n. ① 배심, 배심원단 ② (콘테스트 등의) 심사위원"
DAY 21,voracious,"a. ① (음식에 대해) 식욕이 왕성한, 대식하는, 게걸스러운 ② (새로운 정보·지식을) 열렬히 탐하는"
DAY 21,spike,"v. ① 못을 박다; (뾰족한 것으로) 찌르다 ② (가치가) 급등하다 ③ (음료에) 알코올[마약]을 넣다 n. ① 못, (못같이) 뾰족한 것 ② 급등, 급증"
DAY 21,intransigent,a. 타협[양보] 하지 않는; 완고한
DAY 21,epigraph,"n. (묘비·동상 등의) 비문(碑文), 비명(碑銘)"
DAY 21,dissuade,vt. (설득하여) 단념시키다[from]
DAY 21,gusto,"n. ① (음식의) 맛; 마음속에서 우러나오는 즐거움[기쁨]; 열정 ② (개인의) 좋아하는 것, 기호(嗜好), 취미"
DAY 22,abdicate,"v. ① (왕위·권리 등을) 버리다, 포기하다 ② 퇴위하다"
DAY 22,volatile,"a. ① 휘발성의, 증발하기 쉬운 ② 변덕스러운 ③ (정세·상황 따위가) 불안정한, 일촉즉발의"
DAY 22,diagram,"n. 도형, 도표, 도식"
DAY 22,beget,"vt. ① (아버지가) (자식을) 보다, 낳다, 얻다 ② 생기게 하다, 초래하다"
DAY 22,integrate,v. ① (부분·요소를) 통합하다; 완전하게 하다 ② (학교·공공시설 등에서의) 인종[종교]적 차별을 폐지하다
DAY 22,shrub,"n. 키 작은 나무, 관목(灌木)"
DAY 22,down-to-earth,"a. 현실적인, 실제적인; 세상 물정에 밝은"
DAY 22,promulgate,"vt. ① (법률 등을) 공포하다, 선포하다 ② (교리·주의 등을) 선전하다, 널리 알리다"
DAY 22,mortgage,"n. ① <법률> 저당, 저당 잡힘; 담보 ② 담보 대출금, (저당) 융자금"
DAY 22,auspicious,"a. 길조의, 상서로운, 행운의"
DAY 22,demagogue,"n. 선동 정치가, (민중) 선동가"
DAY 22,flummox,"vt. 어쩔 줄 모르게 하다, 당황시키다, 쩔쩔매게 하다"
DAY 22,ally,"v. 동맹[결연, 연합, 제휴]시키다[하다] n. ① 동맹국, 연합국 ② 협력자"
DAY 22,insidious,"a. ① 교활한, 음흉한; 방심할 수 없는 남을 함정에 빠뜨리려는, 남을 속이는 ② (병 등이) 모르는 사이에 진행하는, 잠행성의"
DAY 22,treaty,"n. (국가 간의) 조약, 협정"
DAY 22,stipulate,"v. (조항 등이) ~을 규정하다, 명기[명문화]하다"
DAY 22,pendent,"a. ① 매달린, 늘어진 ② 미결의, 미정의, 현안의"
DAY 22,limp,"vi. ① (다리를) 절다, 절뚝거리다 ② (작업·경기 등이) 지지부진하다 a. ① (몸이) 축 늘어진, 흐느적거리는 ② 기운[활기] 없는, 지친"
DAY 22,extreme,"a. ① 극도의, 극심한; 극단적인, 과격한 ② (중심에서) 가장 먼, 맨 끝의 ③ 최종의, 최후의"
DAY 22,holocaust,"n. ① (특히 전쟁·화재로 인한) 대참사, 대파괴, 대학살 ② (the H~) (나치에 의한) 유대인 대학살"
DAY 22,monumental,"a. ① 기념비적인, 역사적 의미가 있는 ② 엄청난, 대단한"
DAY 22,escapade,"n. 엉뚱한 짓, 장난; 탈선행위"
DAY 22,compact,"a. ① 꽉 찬, 빽빽한; 조밀한, 촘촘한; 밀집한 ② (집·차 등이) 소형인, 작고 경제적인 ③ (문장이) 간결한"
DAY 22,groan,"v. ① 신음하다, 신음소리를 내다 ② 신음하며[몹시] 괴로워하다; 번민하다"
DAY 22,irrespective,"a. 관계없는, 상관[고려]하지 않는[of]"
DAY 22,anthropology,n. 인류학
DAY 22,substantial,"a. ① (양·크기·중요성이) 상당한, 충분한 ② 실질적인, 본질적인 ③ 견고한, 튼튼한; 건실한"
DAY 22,convene,"v. ① (모임·회의를) 소집하다 ② 모이다, 회합하다"
DAY 22,basement,"n. (건물의) 지하층, 지하실; (구조물의) 최하부"
DAY 22,turbid,"a. ① 흐린, 탁한 ② 갈팡질팡하는, 혼란스러운"
DAY 22,decelerate,"v. 속력을 늦추다[줄이다], 감속하다"
DAY 22,prohibitive,a. ① 금지의 ② 엄청나게 비싼
DAY 22,caucus,"n. (정당의) 간부회의, 전당대회"
DAY 22,surmount,"vt. ① (곤란 등을) 이겨내다, 극복하다 ② (산에) 오르다; 완전히 오르다, 타고 넘다"
DAY 22,utopian,"a. 유토피아의, 이상향의, 공상적인"
DAY 22,opprobrium,"n. ① 불명예, 오명, 치욕 ② 악담, 욕지거리, 비난"
DAY 22,resort,"vi. ① 의지하다; 호소하다[to] ② 자주 드나들다[to] n. ① 유흥지, 번화가 ② 의지, 의뢰(to); 의지가 되는 사람[물건], 수단, 방책 ③ (특정 상황에서의) 제1[마지막, 최후]의 수단"
DAY 22,convex,"a. 볼록면의, 볼록한"
DAY 22,emphasis,"n. 강조, 역설, 중요시"
DAY 22,forthcoming,"a. ① 곧 나타나려고 하는, 다가오는, 이번의 ② (언제나) 준비되어 있는, 이용할 수 있는"
DAY 22,nurture,"n. ① 양육, 양성, 사육; 교육, 지도 ② 자양물, 음식물 vt. 키우다, 양육하다; 육성하다"
DAY 22,convoy,"n. 호송, 호위; 호위대 vt. 호위[경호, 호송]하다"
DAY 22,weigh,"v. ① 무게[체중]를 달다; 무게가 ~이다 ② 숙고하다, 고찰하다; 평가하다; 비교 검토하다"
DAY 22,excerpt,"n. 발췌; 인용(구) v. 발췌하다, 인용하다"
DAY 22,gibberish,"n. 횡설수설, 뭐가 뭔지 알 수 없는 말"
DAY 22,chastise,"vt. ① 심하게 꾸짖다[비난하다], 질책하다 ② (매질 등으로) 벌하다, 태형을 가하다"
DAY 22,radiant,"a. ① 빛나는, 밝은 ② (행복·희망 등으로) 빛나는, 환한 ③ 복사(輻射)의, 복사에 의한, 방사의"
DAY 22,predilection,"n. 편애, 매우 좋아함[for]"
DAY 22,mire,"v. ① 진창에 빠지게 하다[빠지다] ② (곤경[궁지]에) 빠뜨리다[in] n. ① 진창, 수렁 ② 궁지, 곤경"
DAY 22,amulet,n. 부적
DAY 23,notorious,a. 악명 높은
DAY 23,adulate,"v. 아첨하다, 비위 맞추다, 무턱대고 칭찬하다"
DAY 23,parvenu,"n. 벼락부자, 벼락 출세자"
DAY 23,convey,"vt. ① 나르다, 운반[운송]하다 ② (지식 등을) 전달하다; (소리 등을) 전하다; (병을) 옮기다"
DAY 23,penitence,"n. 후회, 뉘우침, 참회, 회개"
DAY 23,instigate,"vt. 부추기다, 선동하다"
DAY 23,reticent,"a. 과묵한, 말이 적은, 말을 삼가는"
DAY 23,deplete,vt. 격감시키다; (세력·자원 등을) 고갈시키다
DAY 23,heap,"n. ① 쌓아올린 것, 퇴적, 더미, 덩어리 ② 많음, 다수, 다량 v. ① 쌓아올리다, 산처럼 쌓다 ② (돈·부 등을) 축적하다"
DAY 23,prosaic,"a. ① 단조로운, 지루한 ② 산문의, 산문체의"
DAY 23,bask,"vi. ① (햇볕·열 등을) 쬐다, 일광욕하다[in] ② (애정·은혜·행운 등을) 입다, 누리다[in]"
DAY 23,superficial,"a. ① 외견상의, 표면적인, 피상적인 ② 깊이가 없는, 경박한, 얄팍한, 천박한"
DAY 23,turnkey,"n. 교도관, 간수 a. (건설·플랜트 수출 계약 등에서) 완성품 인도[일괄도급] 방식의"
DAY 23,fragile,"a. ① 깨지기 쉬운, 부서지기 쉬운 ② 허약한, 연약한"
DAY 23,mumble,v. 중얼거리다
DAY 23,spot,"n. ① (작은) 점, 반점, 얼룩 ② (특정한) 곳, 장소, 자리 v. 발견하다, 찾다, 알아채다"
DAY 23,crutch,"n. ① 목발 ② (정신적인) 버팀목, 의지(하게 되는 것)"
DAY 23,eavesdrop,"v. 엿듣다, 도청하다"
DAY 23,acquaintance,"n. ① 아는 사람, 지인 ② 면식, (약간의) 친분 ③ 지식, 앎"
DAY 23,lachrymose,"a. 눈물을 잘 흘리는; 눈물을 자아내는, 애절한"
DAY 23,storage,"n. ① 저장, 보관; 창고보관 ② 저장고, 보관소"
DAY 23,consolidate,"v. ① 굳히다, 강화하다; 공고해지다 ② 통합하다[되다], 통합 정리하다, 합병하다"
DAY 23,manuscript,"n. ① (책·악보 등의) 원고 ② 사본, 필사본"
DAY 23,glimpse,"n. ① 흘끗 봄, 잠깐 동안 봄, 일견(一見) ② (무엇을 이해하는 데 도움이 되는) 짧은 경험[접촉] v. 흘끗[언뜻] 보다"
DAY 23,invective,"n. 욕설, 악담, 독설"
DAY 23,surmise,"v. 추측하다, 추정하다, 짐작하다 n. 추측, 추정, 짐작"
DAY 23,diffident,"a. 자신 없는, 수줍어하는, 숫기 없는, 머뭇거리는, 내성적인"
DAY 23,object,"v. ① 반대하다, 이의를 말하다, 항의하다[to, against] ② 불평을 품다, 반감을 가지다, 싫어하다 n. ① 물건, 물체, 사물 ② 목적, 목표 ③ (동작·감정 등의) 대상 ④ <문법> 목적어"
DAY 23,wizardry,"n. ① 마법, 마술, 묘기 ② 첨단기술, 첨단제품"
DAY 23,artful,"a. ① (사람·언동 등이) 교활한 ② (표현 등이) 교묘한, 기교[수단] 있는"
DAY 23,carcass,n. ① (짐승의) 시체; (경멸적) 인체; 송장 ② (건물·배 등의) 뼈대
DAY 23,kindle,"v. ① ~에 불을 붙이다, 태우다; 불이 붙다, 타오르다 ② (감정·정열 등을) 타오르게 하다; 자극하다, 부추기다"
DAY 23,visionary,"a. ① 공상적인, 가공의, 비현실적인 ② 예지력[선견지명]이 있는 n. 선견지명이 있는 사람, 선지자"
DAY 23,equilibrium,"n. ① 평형 (상태), 균형 ② (마음의) 평정"
DAY 23,irresistible,"a. ① 억누를 수 없는, 저항할 수 없는; 압도적인 ② (사람이나 물건이) 못 견디게 매혹적인"
DAY 23,sow,"v. (씨를) 뿌리다, 심다 n. (성숙한) 암퇘지"
DAY 23,allegiance,n. (정당·종교·통치자 등에 대한) 충성
DAY 23,regale,"v. ① 향응하다, 융숭하게 대접하다; 즐겁게[기쁘게] 해 주다[with, on] ② (맛있는 것으로) 원기를 회복하다[with] n. 성찬, 향응; 진수성찬, 산해진미"
DAY 23,pretext,"n. 구실, 핑계"
DAY 23,compelling,"a. ① (너무나 흥미로워서) 주목하지 않을 수 없는 ② 설득력 있는, 강력한"
DAY 23,beverage,"n. (보통 물 이외의) 마실 것, 음료"
DAY 23,flint,n. ① 부싯돌; 라이터 돌 ② 아주 단단한 물건; 냉혹[무정]한 것
DAY 23,exotic,"a. ① 외국산의, 외국종의, 외래의 ② 이국적인, 이국풍의"
DAY 23,dowager,n. 귀족 미망인; 부와 기품을 겸비한 여성
DAY 23,guarantee,"n. ① 보증; 담보, 담보물; 보증서 ② 개런티 vt. ① 보증하다 ② ~을 확실히 하다, 보장하다"
DAY 23,sturdy,"a. ① (사람·동물·몸이) 강건한, 억센, 건장한 ② (물건이) 튼튼한, 견고한 ③ 확고한, 단호한"
DAY 23,reward,"n. ① 보수, 보상; 현상금, 보상금, 사례금 ② 보답, (악의) 응보 vt. ① 보수를 주다, 상을 주다; 보답하다 ② (행위에) 앙갚음하다, 보복하다, 벌하다"
DAY 23,mollycoddle,"vt. 지나치게 떠받들다, 응석을 받아주다, 과잉보호하다 n. 응석받이, 응석받이로 자란 사람"
DAY 23,trajectory,"n. 탄도, 궤도, 궤적"
DAY 23,portion,"n. ① 한 조각, 일부, 부분 ② 몫; (음식의) 1인분 vt. 나누다, 분할하다, 분배하다"
DAY 24,titular,"a. ① 이름뿐인, 유명무실한; 명의[명목]상의 ② 표제의, 제목의"
DAY 24,discretion,"n. ① 신중, 분별 ② 판단[선택, 행동]의 자유, 자유재량(권)"
DAY 24,pretentious,"a. 허세 부리는, 자만하는, 잘난 체하는"
DAY 24,assort,"v. ① 분류하다, 구분하다 ② (각종 물품을) 고루 갖추다, 구색을 갖추다"
